Official Symbol Interactor A	Official Symbol Interactor B
KDM4B	KMT2D
KDM5B	HDAC1
WDR5	KDM4B
RBBP5	KDM4B
ASH2L	KDM4B
KMT2D	KDM4B
RBBP5	KMT2B
CCNE1	CDK2
CCNE1	PIN1
BTRC	SKP1
BTRC	CUL1
CUL1	SKP1
CUL1	BTRC
BTRC	NFKBIA
BTRC	NFKB1
KDM4B	ESR1
KMT2D	ESR1
WDR5	ESR1
RBBP5	ESR1
ASH2L	ESR1
ESR1	KMT2D
ESR1	WDR5
ESR1	RBBP5
ESR1	ASH2L
ESR1	KDM4B
CTNNB1	CHD8
CHD8	CTNNB1
E2F1	RB1
CHD4	MTA3
CHD4	HDAC1
MTA3	CHD4
MTA3	HDAC1
HDAC6	CFTR
DNMT1	UHRF1
DNMT3A	UHRF1
DNMT3B	UHRF1
EHMT2	UHRF1
RAD21	EWSR1
RAD21	CAPN1
RAD21	SMC3
RAD21	STAG1
RAD21	STAG2
RAD21	PDS5A
RAD21	WAPAL
RAD21	PRKDC
RAD21	TPR
RAD21	APOB
NDRG1	CTNNB1
NDRG1	CDH1
CDH1	CTNNB1
CDH1	NDRG1
CTNNB1	CDH1
CTNNB1	NDRG1
NDRG1	XRCC6
NDRG1	CANX
TOPBP1	MDC1
USP7	USP7
TRIM28	DNMT1
SMC2	SMC4
NCAPD2	NCAPG
NCAPD2	NCAPH
NCAPH2	NCAPD3
NCAPH2	NCAPG2
SMC2	NCAPD2
SMC2	NCAPG
SMC2	NCAPH
SMC2	NCAPD3
SMC2	NCAPG2
SMC2	NCAPH2
ASH2L	RBBP5
RBBP5	ASH2L
SMC4	NCAPH
NCAPH	NCAPD2
NCAPH	NCAPG
NCAPD3	NCAPG2
SMC4	NCAPH2
NCAPH	SMC4
NCAPH	SMC2
NCAPH2	SMC4
NCAPH2	SMC2
SENP3	NPM1
SPRY2	SH3KBP1
SH3KBP1	SPRY2
EGFR	CBL
SPRY2	CBL
PAF1	CHD1
CHD1	PAF1
NPM1	CDKN2A
NPM1	HIST1H3A
CCND1	CDK1
KAT5	TRIM29
ESRRG	NR0B2
HDGF	DDX5
HDGF	SRSF1
HDGF	HDAC1
HDGF	SSRP1
HDGF	PARP1
HDGF	PRKDC
CENPQ	CENPU
CENPH	CENPU
CENPT	CENPU
CENPP	CENPU
CENPA	CENPU
CENPU	CENPQ
CENPU	PLK1
SMAD4	EP300
SMAD4	SP1
TP53	SIN3B
CDK1	CCND1
CCND1	PCNA
CDK2	PCNA
CCNB1	PCNA
RNF20	CDC73
RNF40	CDC73
ATRX	ZBED1
MAPK14	KAT2B
KAT2B	MAPK14
MAPK14	HDAC3
HDAC3	MAPK14
PHF8	HIST1H3A
ZNHIT1	ACTR6
HIST1H3A	PHF8
PHF8	POLR2A
CHD8	AR
ZC3H15	DRG1
DRG1	ZC3H15
CBX5	MIS12
CBX5	DSN1
NSL1	CBX5
NSL1	MIS12
NSL1	DSN1
NSL1	CASC5
NSL1	BUB1
NSL1	ZWINT
NSL1	NDC80
CBX5	CBX3
CBX5	AURKB
SND1	STAT6
KAT5	RRM1
ATRX	DAXX
DAXX	ATRX
MSH6	MSH2
MSH6	MLH1
MSH6	PMS2
MLH1	MSH2
MLH1	MSH6
MLH1	PMS2
MLH1	PMS1
MSH2	MSH6
PMS2	MSH2
PMS2	MSH6
NPM1	CENPA
NPM1	HIST1H3A
NPM1	HIST1H4A
HJURP	CENPA
HJURP	HIST1H4A
CENPA	HJURP
CENPA	NPM1
HSP90AA1	ERBB2
HSP90AA1	CDK4
HSP90AA1	SRC
HSP90AA1	AHSA1
HSP90AA1	STIP1
HSP90AA1	PTGES3
HSP90AA1	CDC37
SKP2	CUL1
SKP2	SKP1
SKP2	TCF3
ARNTL	CLOCK
CREBBP	STAT1
STAT1	EP300
TRIM24	AR
AR	TRIM24
BRD7	TRIM24
JUN	ITCH
RUNX3	NOTCH1
NOTCH1	RUNX3
NOTCH1	RBPJ
RBPJ	NOTCH1
ATM	KAT5
CDK2	KAT2B
CDK2	CCNA2
RUNX2	RBM14
PYGO2	CREBBP
CREBBP	PYGO2
NCOA3	ESR1
ESR1	NCOA3
PGR	NCOA3
KAT5	PDCD5
PDCD5	KAT5
CCNE1	CDK2
RNF40	RNF20
RNF40	ATM
RNF20	RNF40
ATM	RNF40
ATM	RNF20
LMNA	LMNB1
NCAPG	SMC4
NCAPG	NCAPD2
NCAPG	SMC2
NCAPG	NCAPH
RNF4	SUMO2
RNF4	TRIM28
RNF4	PML
BARD1	RBBP8
SP1	YY1
SMAD2	ITCH
SMAD2	TGFBR1
TP53	EGR1
TP53	SP1
DACH1	NCOR1
DACH1	SMAD4
SKI	NCOR1
SKI	SIN3A
SKI	SMAD4
SKI	SMAD3
SMAD4	DACH1
SMAD4	SKI
NCAPG	SMC4
NCAPG	NCAPD2
NCAPG	SMC2
NCAPG	NCAPH
GSK3B	SMAD3
MYC	PIN1
MYC	HDAC3
DOT1L	STAT1
MDM2	RB1
ATF3	PDX1
RUNX2	SMAD3
KDM5B	RB1
RUNX2	HDAC1
ILF2	ILF3
PRKDC	ILF3
PRKDC	XRCC6
ILF3	PRKDC
XRCC6	PRKDC
SIRT1	CSNK2B
CSNK2B	SIRT1
HBP1	EP300
HBP1	CREBBP
MCM3	CDK2
MCM3	CCNE1
PRKCA	HDAC6
PRKCA	HDAC6
HDAC6	PRKCA
DNMT1	SIRT1
SIRT1	DNMT1
ATF3	SMARCA4
SMARCA4	ATF3
SMARCA4	ACTB
CDKN1A	MDM2
EGFR	CBL
CBL	EGFR
HOXA9	CUL4A
JAK2	SOCS1
MDM4	TP53
MDM4	MDM2
SMAD1	SMAD6
SMAD5	SMURF1
ACVR1B	SMURF1
TGFBR1	SMURF1
LEF1	SETD8
CBL	RET
RET	CBL
KAT2A	TACC2
BLM	MSH2
TP53	MSH2
BLM	MSH6
MSH6	BLM
MSH6	MSH2
RAD51	BLM
RAD51	TP53
TERF2IP	TERF2
TERF2IP	TERF1
BRCA1	HDAC2
KDM5B	KDM1A
KDM5B	HDAC1
KDM5B	MBD3
KDM1A	CHD3
KDM1A	KDM1A
KDM1A	MTA2
KDM1A	MTA3
KDM1A	HDAC1
KDM1A	HDAC2
KDM1A	RBBP4
KDM1A	MBD3
HDAC1	KDM5B
CDT1	SMARCA5
SMARCA5	CDT1
KAT5	MYOD1
CDC27	ANAPC4
CDC27	CDC20
CDC27	BUB1B
CDC27	BUB3
CDC27	MAD2L1
CDC20	ANAPC4
CDC20	BUB1B
ANAPC4	CDC20
ANAPC4	BUB1B
ANAPC4	BUB3
ANAPC4	MAD2L1
TERF1	TERF2
TERF1	TERF2IP
TINF2	TERF2IP
TINF2	TERF2
NFKBIA	VCP
RAD18	PCNA
ARRB2	IGF1R
ARRB1	MDM2
ARRB2	MDM2
IGF1R	ARRB2
MDM2	ARRB1
MDM2	ARRB2
PARP1	HES1
HES1	PARP1
CHEK2	PPP2R5C
PPP2R5C	CHEK2
PPP2R5C	PPP2R1A
PPP2R5C	PPP2CA
CHEK2	PPP2CA
EP300	BRCA1
EP300	CREB1
NFKB1	KAT5
NFKB1	CTNNB1
NFKB1	RUVBL2
NFKB1	BCL3
KAT5	RUVBL1
KAT5	BCL3
CTNNB1	RUVBL2
RUVBL2	BCL3
EZH2	EED
EZH2	SUZ12
SP1	STAT3
SP1	PGR
TAP1	TAP2
TAP1	CALR
TAP1	PDIA3
TAP1	PDIA2
TAP1	TAPBP
B2M	TAP1
TAP1	HLA-A
LIN37	LIN9
LIN37	MYBL2
LIN37	RBL1
LIN37	LIN54
LIN37	RBBP4
NCOA3	CREBBP
NCOA3	TP53BP1
SET	TP53
XPO1	RAN
RELA	SETD6
SETD6	RELA
EHMT1	RELA
F2R	PDCD6IP
KAT2B	CDKN1B
STUB1	MYC
MYC	STUB1
LIN52	LIN9
LIN54	LIN9
RBBP4	LIN9
LIN9	LIN54
MYBL2	LIN54
LIN9	LIN37
LIN9	MYBL2
LIN9	RBBP4
LIN52	LIN37
LIN52	LIN54
LIN52	MYBL2
LIN54	LIN37
LIN54	MYBL2
LIN54	RBBP4
MYBL2	LIN9
MYBL2	LIN37
E2F4	RBL2
E2F4	RBL1
LIN9	RBL2
LIN9	E2F4
LIN37	RBL2
LIN37	E2F4
LIN54	RBL2
LIN54	E2F4
MYBL2	RBL1
SIRT1	HSP90AA1
SIRT1	TRIM28
SIRT1	USP22
SIRT1	KAT2A
USP22	SIRT1
VHL	CLU
CLU	VHL
RNF8	CHD4
CHD4	RNF8
STAT3	SETD7
STAT3	KDM1A
XRCC6	MSH6
MSH6	XRCC6
XRCC6	MSH2
TELO2	ATM
TELO2	PRKDC
TELO2	MTOR
TELO2	SMG1
MDM2	RPS14
MDM2	TP53
CTBP2	MDM2
TELO2	ATR
TELO2	TRRAP
NCOA3	AR
EIF3E	ATM
ATM	EIF3E
RNF8	HERC2
MDM2	TP53
CDK9	ELL2
CDK9	AFF4
CDK9	MLLT1
CDK9	CCNT1
CDK9	HEXIM1
AFF4	ELL2
VAV2	TOM1L1
SH3BP4	CIZ1
SH3BP4	PLEKHA1
FCHSD2	VCP
DNMBP	BIN3
URM1	CTU1
BRCA1	RBBP8
BRCA1	RELA
RB1	HDAC1
TP53	ARID1A
TP53	SMARCA4
MLLT3	DOT1L
MLLT3	KMT2A
MLLT3	AFF1
POLR2A	SUPT5H
POLR2A	CTCF
SUPT5H	POLR2A
SMC3	SMC1A
SMC3	RAD21
POLR2A	MCM7
NCOA3	PSMC5
RARA	PSMC5
RARA	NCOA3
YBX1	RPS6KA1
RPS6KA1	YBX1
CBL	CFTR
USP7	UVSSA
SKP2	CUL1
SKP2	SKP1
NBN	RAD50
NBN	MRE11A
NBN	ATM
ATM	NBN
CDK2	CDKN1A
CDK2	CDKN1B
CDK4	CDKN1A
CDK4	CDKN1B
KLF5	TRIM25
MDM2	TP73
KAT5	MDM2
NEURL4	CCP110
CCP110	NEURL4
CCP110	CEP76
CCP110	CEP97
CCP110	CEP290
CEP76	CEP97
CEP76	CEP290
CEP76	CCP110
CEP290	CEP97
CEP290	CEP76
CEP290	CCP110
NONO	PARK7
NONO	HDAC1
ATF2	RUVBL2
ATF2	ATM
ETS1	TP53
ETS2	TP53
TP53	ETS1
TP53	ETS2
SPEN	RUNX1T1
NCOA3	PRKCZ
PSMA7	HIF1A
AR	ZBTB7A
NCOR1	ZBTB7A
NCOR1	AR
NCOR2	ZBTB7A
NCOR2	AR
CDK8	MED23
CDK8	MED7
CDK8	CCNC
KAT5	CEBPA
CEBPA	KAT5
CCNE1	CDK2
ERN1	COPS5
COPS5	CDKN1B
CDC7	MCM2
MCM2	CDC7
CDC7	CDK2
CDK2	CDC7
TWIST1	MTA2
TWIST1	RBBP7
TWIST1	HDAC2
KAT5	PRKCE
GHR	STUB1
RXRA	NR4A1
NR4A1	RXRA
PTEN	STUB1
PTEN	XIAP
PTEN	WWP2
STUB1	PTEN
PFDN5	MYC
KAT5	EP400
KAT5	SENP6
KAT5	KAT5
KAT5	RUVBL2
KAT5	UBE2I
SENP6	KAT5
UBE2I	KAT5
KAT5	TP53
TP53	KAT5
KDM2B	CUL1
FBXL7	SKP1
KDM2B	SKP1
SKP2	CUL1
SPDYA	CDKN1B
SPDYA	CDK2
ESR1	NCOA3
NOTCH1	RBPJ
RBPJ	NOTCH1
KAT5	NOTCH1
CBX5	DNMT1
CBX5	DNMT3A
CBX5	DNMT3B
GPS1	COPS2
GPS1	COPS3
GPS1	COPS4
GPS1	COPS5
GPS1	COPS6
GPS1	COPS7B
GPS1	COPS8
GPS1	CUL4A
TP53	MDM2
UBE2I	SKI
UHRF1	USP7
USP11	USP7
DNMT1	USP7
USP7	UHRF1
USP11	UHRF1
UHRF1	USP11
CUL1	GLMN
CUL2	GLMN
CUL4A	GLMN
CUL1	RBX1
CUL2	RBX1
CUL3	RBX1
CUL4A	RBX1
CUL5	RBX1
CUL1	CAND1
CUL2	CAND1
CUL3	CAND1
CUL4A	CAND1
CUL5	CAND1
RBX1	CUL1
GLMN	CUL1
RBX1	CUL4A
GLMN	CUL4A
RBX1	CUL5
RBX1	GLMN
GLMN	RBX1
CCNE1	CDK2
CCNB1	CDK1
CDK2	HIST1H1A
HDAC1	KDM5B
KDM5B	PAX9
KDM5B	HDAC1
APP	APBB1
KAT5	APBB1
NOTCH1	KAT5
CCNE1	CDK2
CDK2	CCNA2
MYOCD	NCOA3
NCOA3	MYOCD
KDM5D	PCGF6
KDM5D	HIST3H3
FBXW7	CUL1
FBXL2	SKP1
FBXL2	CUL1
FBXL2	APP
USP46	PHLPP1
TBK1	NLRP4
NLRP4	TBK1
IRF3	TBK1
POU5F1	WWP2
NEDD4	AMOT
AMOT	NEDD4
AMOT	ITCH
ITCH	AMOT
AMOT	YAP1
TTF1	MDM2
ZBTB46	DESI1
USP2	FASN
TMPO	OIP5
TP53	KAT5
KAT5	TP53
NCOA3	ESR1
NCOA3	ESR2
CDK2	SPDYA
EP300	CALCOCO1
CBX5	HIST1H1B
PGR	NCOA1
PGR	NCOA3
PGR	KAT2B
RB1	KAT5
RARA	NCOA3
POU2F1	HOXC4
POU2F1	XRCC6
POU2F1	XRCC5
XRCC6	HOXC4
NCOA3	PSME3
WRN	PARP1
CBX5	ADNP
CBX1	ADNP
CBX3	ADNP
CBX1	ADNP2
WDR5	ASH2L
WDR5	RBBP5
RELA	RELB
RELA	EZH2
RELA	SUZ12
RELB	RELA
RELB	EZH2
EZH2	RELA
EZH2	RELB
EZH2	SUZ12
TAF3	TBP
WRN	XRCC5
WRN	XRCC6
SS18	RBM14
RBM14	SS18
PIN1	NCOA3
NCOA3	CREBBP
YWHAG	APP
APBB1	KAT5
APBB1	APP
YWHAB	CDC25C
ATM	KAT5
KAT5	ATM
NPAT	HINFP
HINFP	NPAT
EGFR	STAT3
TRIM27	RB1
RB1	TRIM27
RUNX1T1	DNMT1
DNMT1	RUNX1T1
DNMT1	RUNX1
CRK	DOCK1
CRK	BCAR1
PAK1	RAC1
ITGB5	PTK2
BCAR1	PTK2
MERTK	MERTK
CDK2	CCNE1
NCOR1	TBL1X
NCOR1	TBL1XR1
NCOR1	HDAC3
CCNA1	PGR
CCNA1	CDK2
PGR	CDK2
NCOR1	AR
CCNE1	NPAT
CCNE1	CDK2
APP	APBB1
KAT5	APBB1
APP	KAT5
KAT5	APP
CDKN1A	CCND2
CDKN1A	CDK4
CDK4	CCND2
CCND2	CDK4
APP	APBB1
KAT5	UBTF
CCNE1	CDK2
CDK2	CCNA1
CDK2	CCNE1
KAT5	RCHY1
CDK2	CCNA1
MYC	BRCA1
CDK2	CDKN1A
CDK2	CCNA1
CDK2	CCNE1
CDK2	CDKN1A
CDK2	CDKN1B
CCNA1	CDK2
CCNE1	CDK2
CDKN1A	CDK2
CDKN1B	CDK2
MDC1	XRCC5
MDC1	PRKDC
BLOC1S1	MTA1
BLOC1S1	ESR1
MDC1	TP53BP1
MDC1	MRE11A
MDC1	NBN
MDC1	RAD50
MDC1	ATM
NBN	MDC1
ATM	MDC1
H2AFX	MDC1
H2AFX	TP53BP1
CCND1	MCM3
CCND1	MCM7
MCM7	RB1
CDKN1A	CDK2
CDKN1A	CCNE1
H2AFX	MRE11A
H2AFX	NBN
GTF2F1	HNRNPU
GTF2F1	POLR2A
POLR2A	HNRNPU
POLR2A	ACTB
FZR1	CCNA1
CDC27	FZR1
ITSN1	ARFIP2
ITSN1	PDE4D
ITSN1	DISC1
EP300	CREB1
CREBBP	CREB1
BUB1	CASC5
CEBPA	XRCC6
CEBPA	XRCC5
CEBPA	PARP1
HSF2BP	HSF2BP
CSNK2B	CSNK2B
MAPKAPK2	MAPKAPK5
MAPKAPK2	CSNK2B
USP2	CRY1
MAP9	TP53
MDM2	PSMD4
MDM2	PSMC3
YY1	MDM2
CDK2	CDK5R1
CDK5	CDK5R1
BCL3	CTBP1
UBE3A	MAPK6
UBE3A	HIF1AN
UBE3A	NEURL4
UBE3A	HERC2
CDK5	FZR1
TNKS	GMDS
GMDS	TNKS
TERF1	TNKS
SMURF2	TGFBR1
SMURF2	SMAD7
TGFBR1	SMURF2
TGFBR1	SMAD7
SMAD7	SMURF2
SMAD7	TGFBR1
MECP2	SIN3A
MECP2	CBX5
RAC1	HACE1
APP	GSK3B
GSK3B	APP
GSK3B	AXIN1
COPS5	BRSK2
PIN1	FBXW7
FBXW7	FBXW7
NOD2	RIPK2
NOD2	XIAP
NOD2	RNF31
NOD2	RBCK1
NOD2	SHARPIN
RIPK2	XIAP
CDK2	CDKN1A
UBE2A	CDK9
CDK9	UBE2A
EGFR	CBL
NFKBIA	SKP1
NFKBIA	CUL1
BTRC	NFKBIA
KAT8	SIRT1
KAT5	SIRT1
E2F1	FZR1
E2F1	ANAPC5
FZR1	E2F1
CUL3	KLHL25
NR0B2	MDM2
NR0B2	TP53
MDM2	NR0B2
MDM2	TP53
TP53	NR0B2
TP53	MDM2
MCM10	DDB1
DDB1	MCM10
VPRBP	MCM10
CRY1	USP2
CDK2	CDKN1A
PSMD4	RBCK1
RBCK1	UBC
ADRM1	PSMD1
PSMD4	PSMD1
PSMD4	PSMD14
TXNL1	PSMD14
GJA1	UBQLN4
UBQLN4	GJA1
PSMD4	UBQLN4
PSMD2	UBQLN4
ID1	PSMD4
CDK2	CDKN1B
CDKN2A	CDK4
CDC5L	SNRNP200
ITPR1	ERLIN2
ERLIN2	SYVN1
ERLIN2	AMFR
ERLIN2	HMGCR
NUB1	PSMD4
PSMD4	UBC
UBQLN1	PSMD4
UBQLN1	UBC
UBC	UBQLN1
PSMD4	PARK2
PSMC5	PSMD2
PSMC5	USP14
PSMC5	PSMD4
CBX3	POLR2A
PARP1	PARP1
RB1	HDAC1
RB1	E2F1
IL9R	KAT5
PSMD10	PSMC4
PSMC4	PSMC5
PSMC5	PSMC4
PAAF1	PSMC5
PSMD5	PSMC2
PSMC2	PSMC1
PSMC1	PSMC2
PSMD9	PSMC3
PSMC6	PSMC3
UBXN7	CUL2
UBXN7	TCEB1
UBXN7	RBX1
UBXN7	NEDD8
UBXN7	HIF1A
BAP1	HCFC1
AMFR	VCP
SPRTN	PCNA
RAD18	SPRTN
SPRTN	RAD18
SHFM1	PSMD3
SHFM1	PSMD7
SHFM1	PSMD6
SHFM1	PSMD8
SHFM1	PSMD14
PSMD3	SHFM1
PSMD3	PSMD7
PSMD3	PSMD6
PSMD3	PSMD8
PSMD3	PSMD14
PSMD3	PSMD12
SHFM1	PSMD3
SHFM1	PSMD6
PSMD4	FLOT1
RAD23A	UBQLN1
UBXN1	VCP
VCP	NGLY1
KMT2A	WDR5
KMT2A	RBBP5
KMT2A	ASH2L
HIPK2	HIST2H2BE
PSMD4	ID1
PSMD4	MYOD1
CDK1	GADD45A
CUL5	TCEB2
CUL5	TCEB1
APOBEC3G	APOBEC3G
HINT1	CTNNB1
HINT1	MITF
PSMA6	PSME1
MECP2	YBX1
PSMA1	TXNL1
PSMA1	PSMD7
SHFM1	PSMD2
SHFM1	PSMD4
BRCA2	RAD51
CDK1	CDKN1B
CDK2	CDKN1B
CDK4	CDKN1B
CDK6	CDKN1B
DNMT1	PCNA
FEN1	PCNA
CBX1	HIST3H3
UBTF	SIRT7
POLR1A	SIRT7
MYBBP1A	SIRT7
POLR1A	MYBBP1A
POLR1A	SMARCA5
POLR1A	UBTF
MYBBP1A	POLR1A
MYBBP1A	SMARCA5
MYBBP1A	UBTF
HUWE1	HDAC2
PML	BANP
TP53	EP300
NFKB1	EP300
FOXO1	SIRT1
PPARGC1A	HNF4A
HDAC1	RELA
SLC2A4	GAPDH
SLC2A4	ACTN4
ARRB2	YWHAQ
ARRB1	YWHAQ
ARRB2	STK38
ARRB1	STK38
ARRB2	PPM1B
ARRB1	PPM1B
ARRB2	PPM1A
ARRB1	PPM1A
ARRB2	HSPA8
ARRB1	HSPA8
ARRB2	ZRANB2
ARRB1	ZRANB2
ARRB2	NOLC1
ARRB1	NOLC1
ARRB2	CALM3
ARRB1	CALM3
ARRB2	S100A9
ARRB1	S100A9
ARRB2	TCOF1
ARRB1	TCOF1
ARRB2	NCL
ARRB1	NCL
ARRB2	GSN
ARRB1	GSN
ARRB2	PKM
ARRB1	PKM
EIF3A	EIF3D
EIF3A	EIF3F
EIF3A	EIF3G
MTA1	UBE2I
GPS2	HDAC3
NR0B2	HDAC3
GPS2	HDAC1
NR0B2	HDAC1
GPS2	NR0B2
CDK2	HIST1H1A
CDK4	RB1
CDK4	CDKN1B
CDK2	CDKN1B
CCNE1	HIST1H1A
CDK2	HIST1H1A
CCNE2	HIST1H1A
CCNE2	CDK2
CCNE2	CDKN1B
CCNE2	CDKN1A
BUB1B	BUB3
BUB1B	MXI1
CDC20	ANAPC2
CDC20	BUB1B
EP300	STAT5A
PSMA7	PSMA1
PSMA7	PSMA3
PSMA4	PSMA3
PSMA1	PSMA4
PSMA2	PSMA4
PSMA3	PSMA4
PSMA5	PSMA4
PSMA6	PSMA4
PSMA7	PSMA4
PSMA7	PSMA6
PSMA1	PSMA7
PSMA2	PSMA7
PSMA3	PSMA7
PSMA4	PSMA7
PSMA5	PSMA7
PSMA6	PSMA7
AURKB	PSMA3
PSMA3	AURKB
PSMA3	PSMA1
PSMA3	PSMA2
PSMA3	PSMA4
PSMA3	PSMA5
PSMA3	PSMA6
PSMA3	PSMA7
PSMA4	PSMA1
PSMA4	PSMA2
PSMA4	PSMA3
PSMA4	PSMA5
PSMA4	PSMA6
PSMA4	PSMA7
PSMA4	PSMB1
PSMA4	PSMB4
PSMA4	PSMB5
PSMA4	PSMB6
PSMA4	PSMB7
PSMA4	PSMB8
PSMA4	PSMB9
SMARCA4	ANGPTL4
SMARCA4	SMARCC2
SMARCA4	SMARCB1
SETD8	PCNA
PCNA	SETD8
PCNA	FEN1
PRDM1	PIAS1
PIAS1	PRDM1
PRDM1	HDAC2
CCR5	PSMA5
CCNA2	CDK2
CCNA2	RBL1
CCNA2	E2F1
RBL1	CCNA2
PSMA6	PPP3CA
PPP3CA	PSMA6
PSMA6	CDK2
CCNE1	HIST1H1A
CCNA2	HIST1H1A
CCNB1	HIST1H1A
SAMHD1	VPRBP
PPP3R1	PSMA7
PSMA7	PPP3R1
RARRES3	MAVS
TBXA2R	PSMA7
TBXA2R	PSME3
ABL1	PSMA7
ABL2	PSMA7
PSMA7	ABL1
RB1	MDM2
MDM2	PSMA7
RAC1	SH3RF1
PSEN1	PSMB1
PSEN1	PSMA5
PSMB1	PSEN1
PSMA5	PSEN1
CCND3	CDK2
CCNE1	CDK2
CCNA2	CDK2
CCND3	CDK6
CCND3	CDK4
CCNA2	CDK4
CCND3	CDKN1A
CCNE1	CDKN1A
CCND3	CDKN1B
CCNE1	CDKN1B
CCNA2	CDKN1B
PRPF19	PSMB4
PSMB4	PRPF19
PSMA2	PSMB4
PARK2	PSMD4
PARK2	PSMD2
PARK2	PSMC5
PARK2	PSMC3
PSMC3	PSMC5
PSMC2	PSMD2
PSMC1	PSMC4
RND1	PSMB5
PSMB5	PSMA2
PSMB5	POMP
PSMB5	RND1
PSMC5	PSME1
PSME1	PSMC5
TP53	KDM4D
KDM4D	TP53
NCOR2	AR
AR	NCOR2
PRMT1	RUNX1
RUNX1	PRMT1
APP	UBQLN1
CDK2	CDKN1A
CDK4	CDKN1A
CDK2	CDKN1B
CDK4	CDKN1B
PSMA2	PSMB9
PSMA2	PSMB10
PSMA2	PSMB8
PSMB9	PSMB5
TICAM1	UBQLN1
UBQLN1	MAP1LC3A
MAP1LC3A	UBQLN1
UBXN4	VCP
UBXN4	UBQLN1
PSMD11	PRKAA2
PSMD11	PRKAB2
PSMA6	PSMD6
PSMA6	PSMC1
COPS2	CUL1
COPS2	CUL3
COPS2	CSNK2A1
CBX5	TRIM28
TRIM28	CBX5
TRIM28	E2F1
E2F1	TRIM28
TP53	HDAC2
HDAC2	SIN3A
CCNE1	CDKN1A
CDK2	CDKN1A
CDK2	CDKN1B
CCNE1	CDKN1B
CDK4	CDKN1A
CDK4	CDKN1B
E2F1	RB1
CREBBP	IRF3
TRIM28	PPP4C
PSMC5	PSMD1
PSMC5	PSMA1
PAAF1	PSMC5
PAAF1	PSMD8
PSMC5	PAAF1
PSMC2	PAAF1
PSMC1	PAAF1
PSMC4	PAAF1
PSMC6	PAAF1
PSMC3	PAAF1
FKBP8	PSMD2
FKBP8	PSMA1
PSMC1	FKBP8
PSMC1	PSMA2
PSMC1	PSMA3
PSMC3	PSMC1
PSMC3	PSMD8
PSMC3	PSMB5
PSMC4	PSMC1
PSMC4	PSMD8
PSMC4	PSMB5
PSMC1	PSMC5
PSMC1	PSMD8
PSMC1	PSMB5
PSMC2	PSMC1
PSMC2	PSMD8
PSMC2	PSMB5
PSMC5	PSMC1
PSMC5	PSMD8
PSMC5	PSMB5
YWHAQ	HDAC4
HDAC4	YWHAQ
HDAC4	PPP2CA
HIST1H3A	CTR9
HIST1H3A	CDC73
HIST1H3A	WDR61
HIST1H3A	PAF1
WDR61	CTR9
WDR61	LEO1
WDR61	PAF1
WDR61	CDC73
TRIM5	PSMC2
CDK2	CDKN1A
CCNE1	CDKN1A
CCNA2	CDKN1A
CDK2	CCNA2
CDK2	CDKN1B
PSMC2	PSMD6
PSMC2	PSMD8
PSMC1	PSMD6
PSMC1	PSMD8
PSMC4	PSMD6
PSMC4	PSMD8
PSMC6	PSMD6
PSMC6	PSMD8
PSMC3	PSMD6
PSMC3	PSMD8
PSMC4	PSMD2
PSMC4	PSMD1
PSMC4	PSMC2
PSMC4	PSMC1
PSMC4	PSMC6
PSMC4	PSMC3
PSMC4	PSMC5
PSMC3	PSMD2
PSMC3	PSMD1
PSMC3	PSMC2
PSMC3	PSMC1
PSMC3	PSMC6
PSMC3	PSMC4
PSMC3	PSMC5
PSMC5	PSMD2
PSMC5	PSMD1
PSMC5	PSMC2
PSMC5	PSMC1
PSMC5	PSMC6
PSMC5	PSMC4
PSMC5	PSMC3
PSMC2	PSMD2
PSMC2	PSMC2
PSMC2	PSMC5
PSMC2	PSMC3
CDK7	CCNH
CDK2	CDKN1A
CCNE1	CDKN1A
CDK2	CDKN1B
CCNE1	CDKN1B
CCNE1	CDK2
CCNE1	CDKN1B
MAPT	SQSTM1
SQSTM1	MAPT
FOSL1	PSMC3
PSMC3	FOSL1
PSMC3	CDKN2A
CDKN2A	PSMC3
ZNF326	BRINP1
ZNF326	HNRNPA1
BRINP1	HNRNPA1
BRINP1	SIRT1
PSMC5	PSMC3
HNRNPA1	XRN2
HNRNPA1	NCBP1
HNRNPA1	FIP1L1
HNRNPA1	NONO
HNRNPA1	SFPQ
HNRNPA1	CPSF6
SNCAIP	PSMC4
PSMC4	SNCAIP
HDAC1	HDAC2
HDAC2	HDAC1
SP1	EP300
PSMC5	CIITA
PSMC5	HOMER3
SKP1	MYC
SKP2	MYC
ASF1A	CDAN1
ASF1A	IPO4
CDAN1	ASF1A
CDAN1	ASF1B
ASF1A	ASF1B
PSMD4	ADRM1
ADRM1	PSMD4
ADRM1	ATP6V0D2
PRKDC	XRCC5
CSNK2A1	PRKDC
PRKDC	CSNK2A1
UBN1	CABIN1
UBN1	HIRA
UBN1	ASF1A
HIRA	UBN1
SMARCC1	SMARCA4
SMARCA4	SMARCC1
TP53	SMARCA4
TP53	SMARCC1
SMARCD1	SMARCA4
SMARCD1	SMARCC1
CCND1	CDK2
CCND2	CDK2
CCND1	CDK4
CCND2	CDK4
CCND1	CDK6
CCND2	CDK6
BRCA2	SHFM1
SHFM1	BRCA2
CCNA2	CDK1
CCNE1	CDK1
PLAA	VCP
IKBKG	CHUK
IKBKG	IKBKB
IKBKG	IKBKB
IKBKG	IKBKG
IKBKG	UBC
UBC	TNIP1
UBC	TNIP2
UBC	TNIP3
