Official Symbol Interactor A	Official Symbol Interactor B
CUL5	ASB13
CUL5	ASB3
CUL5	ASB6
CUL5	ASB7
CUL5	CAND1
CUL5	COPS3
CUL5	COPS6
CUL5	CUL3
CUL5	DCUN1D1
CUL5	FEM1B
CUL5	HSP90AA1
CUL5	HSPA4
CUL5	KLHDC2
CUL5	LRRC41
CUL5	NEDD8
CUL5	PCMTD1
CUL5	PCMTD2
CUL5	RAB40B
CUL5	RAB40C
CUL5	RNF7
CUL5	SKP2
CUL5	SOCS2
CUL5	SOCS4
CUL5	SOCS6
CUL5	SOCS7
CUL5	SPSB3
CUL5	TCEB1
CUL5	TCEB2
CUL5	TOP2B
CUL5	TULP4
CUL5	WSB1
CUL5	WSB2
CUL2	APPBP2
CUL2	COPS2
CUL2	COPS3
CUL2	COPS4
CUL2	COPS5
CUL2	COPS6
CUL2	COPS7A
CUL2	COPS8
CUL2	FEM1B
CUL2	GPS1
CUL2	HNRNPD
CUL2	HSP90AA1
CUL2	JUP
CUL2	KLHDC10
CUL2	KLHDC2
CUL2	KLHDC3
CUL2	LRRC14
CUL2	NEDD8
CUL2	LRR1
CUL2	PRAME
CUL2	SF3B3
CUL2	TCEB1
CUL2	TCEB2
CUL2	TRIM44
CUL2	UBC
CUL2	UBXN1
CUL2	UBXN7
CUL2	VCP
CUL2	VHL
CUL2	ZYG11B
CDK2	HSP90AB1
CDK2	HSP90AA1
CDK2	MYH9
CDK2	HSPD1
CDK2	CLTC
CDK2	ALDOA
CDK2	TPM3
CDK2	CDK2
CDK2	TPM4
CDK2	VCP
CDK2	PHB2
CDK2	TTN
CDK2	MCM2
CDK2	PCNA
CDK2	SPTBN1
CDK2	SUB1
CDK2	HMGB2
CDK2	CDK1
CDK2	IMPDH2
CDK2	SPTAN1
CDK2	PSMA6
BAHD1	TRIM28
BAHD1	HDAC1
BAHD1	HDAC2
BAHD1	CBX3
CUL1	FBXO18
CUL1	FBXW2
CUL1	FBXO42
CUL1	FBXW7
CUL1	CUL1
CUL1	CAND1
CUL1	FBXL15
CUL1	FBXW8
CUL1	FBXO21
CUL1	FBXO7
CUL1	FBXO31
CUL1	FBXO3
CUL1	FBXW5
CUL1	BTRC
CUL1	FBXO11
CUL1	FBXW11
CUL1	FBXO22
CUL1	CCNA2
CUL1	CDK2
CUL1	CKS1B
CUL1	FBXO17
CUL1	SKP2
CUL1	FBXO10
CUL1	COPS4
CUL1	FBXL14
CUL1	FBXO44
CUL1	COPS5
CUL1	COPS2
CUL1	GPS1
CUL1	ARIH1
CUL1	CCNA1
CUL1	COPS6
CUL1	SKP1
CUL1	COPS3
CUL1	COPS7A
CUL1	COPS7B
CUL1	PSMA2
CUL1	COPS8
CUL1	MYEOV2
CUL1	PSMA6
CUL1	PSMA7
CUL1	PSMB4
CUL1	NEDD8
CUL1	FBXL17
CUL1	FBXL12
CUL1	CUL3
CUL1	DDB1
CUL1	PSMA4
CUL1	HSP90AA1
CUL1	SNRNP70
CUL1	YBX1
CUL1	CDC5L
CUL1	HSPA4
CUL1	UBC
CUL1	SF3B3
COPS5	BTBD1
COPS5	BTBD2
COPS5	CAND1
COPS5	CDK2
COPS5	COPS2
COPS5	COPS3
COPS5	COPS4
COPS5	COPS5
COPS5	COPS6
COPS5	COPS7A
COPS5	COPS7B
COPS5	COPS8
COPS5	CUL1
COPS5	CUL2
COPS5	CUL3
COPS5	CUL4A
COPS5	CUL4B
COPS5	DDA1
COPS5	DDB1
COPS5	DDB2
COPS5	DTL
COPS5	ERCC8
COPS5	FBXL5
COPS5	FBXO11
COPS5	FBXO17
COPS5	FBXO22
COPS5	FBXO7
COPS5	GNB2L1
COPS5	GPS1
COPS5	TOR1AIP2
COPS5	JUND
COPS5	CIPC
COPS5	KLHL13
COPS5	KLHL15
COPS5	KLHL18
COPS5	KLHL22
COPS5	KLHL24
COPS5	KLHL9
COPS5	LRRC14
COPS5	MYEOV2
COPS5	NEDD8
COPS5	NFKB1
COPS5	LRR1
COPS5	PPP1CC
COPS5	SKP2
COPS5	TXN
COPS5	UPF1
COPS5	VCP
COPS5	VPRBP
COPS5	DCAF4
COPS5	DCAF11
COPS5	YWHAZ
COPS6	COPS4
COPS6	COPS5
COPS6	GPS1
COPS6	CUL2
COPS6	COPS7A
COPS6	COPS3
COPS6	CUL1
COPS6	CUL4A
COPS6	DCAF4
COPS6	VPRBP
COPS6	FBXO17
COPS6	COPS6
COPS6	BTBD2
COPS6	COPS2
COPS6	CUL4B
COPS6	FBXO11
COPS6	CKS1B
COPS6	DCAF11
COPS6	DDB2
COPS6	SKP2
COPS6	LRR1
COPS6	FBXO7
COPS6	FEM1B
COPS6	FBXW9
COPS6	ERCC8
COPS6	KLHL42
COPS6	KLHL18
COPS6	DDB1
COPS6	BTBD1
COPS6	DTL
COPS6	FBXL14
COPS6	FBXO44
COPS6	RHOBTB1
COPS6	COPS7B
COPS6	KLHL15
COPS6	COPS8
COPS6	CUL3
COPS6	CUL5
COPS6	DCAF16
COPS6	MYEOV2
COPS6	DDA1
COPS6	KLHL9
COPS6	LRRC14
COPS6	TOR1AIP2
COPS6	KLHL13
COPS6	KLHL8
COPS6	SKP1
COPS6	TCEB2
COPS6	BTBD9
COPS6	NEDD8
COPS6	RAE1
COPS6	UBE2M
COPS6	TCEB1
COPS6	KLHL22
COPS6	RPL15
DCUN1D1	CAND1
DCUN1D1	CUL1
DCUN1D1	CUL2
DCUN1D1	CUL3
DCUN1D1	CUL4A
DCUN1D1	CUL4B
DCUN1D1	CUL5
DCUN1D1	DDB1
DCUN1D1	UBC
DCUN1D1	UBE2M
CAND1	CUL5
CAND1	CUL1
CAND1	CUL4B
CAND1	CUL3
CAND1	MEPCE
CAND1	SKP1
NEDD8	ARIH1
NEDD8	COPS2
NEDD8	COPS3
NEDD8	COPS4
NEDD8	COPS5
NEDD8	COPS6
NEDD8	COPS7A
NEDD8	CUL1
NEDD8	CUL2
NEDD8	CUL3
NEDD8	CUL4A
NEDD8	CUL4B
NEDD8	DAZAP1
NEDD8	DDB1
NEDD8	FBXW11
NEDD8	NAE1
NEDD8	SKP1
NEDD8	TCEB1
NEDD8	TCEB2
NEDD8	UBA3
NEDD8	UBC
AGO1	TNRC6A
AGO2	TNRC6A
AGO3	TNRC6A
AGO1	TNRC6B
AGO2	TNRC6B
AGO3	TNRC6B
AGO1	TNRC6C
AGO2	TNRC6C
AGO3	TNRC6C
NFKB1	TNIP2
PLCG1	CBL
GRK6	HSP90AA1
UCHL5	ACTR5
UCHL5	ACTR8
UCHL5	ACTL6A
INO80E	ACTR5
INO80E	ACTR8
INO80E	ACTL6A
INO80E	UCHL5
INO80E	INO80B
INO80E	INO80C
INO80E	INO80
INO80E	MCRS1
INO80E	NFRKB
INO80E	TFPT
INO80E	RUVBL1
INO80E	RUVBL2
INO80E	YY1
UCHL5	INO80E
UCHL5	UCHL5
UCHL5	INO80B
UCHL5	INO80C
UCHL5	INO80
UCHL5	MCRS1
UCHL5	NFRKB
UCHL5	TFPT
UCHL5	RUVBL1
UCHL5	RUVBL2
UCHL5	YY1
UCHL5	ADRM1
UCHL5	PSMA1
UCHL5	PSMA2
UCHL5	PSMA3
UCHL5	PSMA4
UCHL5	PSMA5
UCHL5	PSMA7
UCHL5	PSMB1
UCHL5	PSMB2
UCHL5	PSMB3
UCHL5	PSMB4
UCHL5	PSMB5
UCHL5	PSMB6
UCHL5	PSMB7
UCHL5	PSMC1
UCHL5	PSMC2
UCHL5	PSMC3
UCHL5	PSMC4
UCHL5	PSMC5
UCHL5	PSMC6
UCHL5	PSMD1
UCHL5	PSMD2
UCHL5	PSMD3
UCHL5	PSMD4
UCHL5	PSMD6
UCHL5	PSMD7
UCHL5	PSMD11
UCHL5	PSMD12
UCHL5	PSMD13
UCHL5	PSMD14
MYD88	TRAF6
MYD88	IRAK1
MYD88	IRAK2
MYD88	TNIP1
MYD88	IRAK4
SLX4	MSH2
SLX4	MUS81
SLX4	ERCC4
SLX4	TERF2IP
SLX4	PLK1
SLX4	ERCC1
SLX4	SLX4IP
SPRTN	PCNA
SPRTN	VCP
SPRTN	POLD3
SPRTN	KCTD13
SPRTN	RAD18
SPRTN	POLH
ATG5	TECPR1
ATG5	ATG16L1
ATG5	ATG12
TECPR1	ATG5
TECPR1	ATG12
NEDD4	ANXA13
EIF3E	EIF3A
EIF3E	EIF3B
EIF3E	EIF3C
EIF3E	EIF3D
EIF3E	EIF3F
EIF3E	EIF3G
EIF3E	EIF3H
EIF3E	EIF3I
EIF3E	EIF3J
EIF3E	EIF3K
EIF3E	EIF3L
COPS7A	CSN3
COPS7A	COPS4
COPS7A	COPS5
COPS7A	COPS6
COPS7A	COPS8
PML	FBXO3
UBE2N	UBE2V1
UBE2N	UBE2V2
UBE2N	UBA1
UBE2N	STUB1
UIMC1	FAM175A
UIMC1	BRE
UIMC1	BRCC3
USP21	MARK2
USP21	MARK3
PPP2R1A	HSP90AA1
PPP2R1A	EEF1A1
PPP2R1A	C1QBP
PPP2R1A	RPS3
PTPN14	AMOT
PTPN14	YWHAE
PTPN14	CUL2
PTPN14	YAP1
PTPN14	PLK1
PTPN14	WWC1
PTPN14	YWHAB
PTPN14	WWC2
PTPN14	COPS4
PTPN14	STK3
PTPN14	LRR1
PTPN14	WWP1
PTPN14	WWP2
PRAME	RBX1
PRAME	CUL2
PRAME	LAGE3
PRAME	TCEB1
PRAME	TCEB2
PRAME	OSGEP
OSGEP	PRAME
LAGE3	PRAME
LAGE3	CUL2
TP53RK	TPRKB
TP53RK	OSGEP
TP53RK	LAGE3
TPRKB	OSGEP
TPRKB	LAGE3
TPRKB	TP53RK
OSGEP	LAGE3
OSGEP	TP53RK
OSGEP	TPRKB
LAGE3	TP53RK
LAGE3	TPRKB
LAGE3	OSGEP
LAGE3	TCEB1
OSGEP	TCEB1
LAGE3	TCEB2
OSGEP	TCEB2
OSGEP	C14orf142
TP53RK	C14orf142
TIFA	ZCCHC11
GZMK	VCP
GZMK	SET
VHL	CUL2
ZBTB7A	EEF1A1
RPAP3	URI1
RPAP3	RUVBL1
RPAP3	RUVBL2
RPAP3	WDR92
RPAP3	PIH1D1
RPAP3	POLR2E
RPAP3	PFDN2
RPAP3	UXT
RPAP3	PDRG1
RPAP3	PFDN6
MARK3	YWHAZ
MARK3	YWHAE
MIF	COPS5
AKTIP	HOOK1
AKTIP	HOOK2
AKTIP	HOOK3
AKTIP	FAM160A2
MYOC	MYOC
HOOK3	AKTIP
HOOK3	HOOK1
HOOK3	FAM160A2
GZF1	NCL
ERCC6	DDB1
APC	STRN
APC	STRN3
WHSC1	IQGAP1
WHSC1	TIAM1
NSFL1C	VCP
NSFL1C	VCPIP1
IRAK1	HSP90AA1
IRAK1	STIP1
IRAK1	HSPA4
APEX1	PRPF19
APEX1	WDR77
BLM	TEP1
BLM	BLM
BLM	HSP90AA1
BLM	TOP2A
TERF2	TEP1
TERF2	BLM
TERF2	HSP90AA1
TERF2	TOP2A
CD209	LGALS3BP
BCAS2	PRPF19
BCAS2	CDC5L
BCAS2	PLRG1
RUNX1	KAT6A
RUNX1	PML
RUNX1	CBFB
RAB5A	EEA1
RAB5A	RABEP1
RAB5A	PIK3C3
RAB5A	RBSN
RAB5A	ANKFY1
XIAP	HTRA2
XIAP	XIAP
XIAP	DIABLO
PML	PKM
MDM2	DHRS2
MDM2	RPL5
MDM2	RPL11
MDM2	RPL23
DDX39B	THOC2
DDX39B	THOC5
DDX39B	THOC1
DDX39B	THOC3
DDX39B	THOC6
DDX39B	ALYREF
DDX39B	THOC7
ALYREF	THOC2
ALYREF	THOC5
ALYREF	THOC1
ALYREF	THOC3
ALYREF	THOC6
ALYREF	THOC7
ALYREF	DDX39B
ALYREF	RBM15
ALYREF	U2AF2
THOC2	DDX39B
THOC2	THOC5
THOC2	THOC1
THOC2	THOC3
THOC2	THOC6
THOC2	THOC7
THOC2	ALYREF
THOC5	DDX39B
THOC5	THOC2
THOC5	THOC1
THOC5	THOC3
THOC5	THOC6
THOC5	THOC7
THOC5	ALYREF
NXF1	RANBP2
NXF1	NUP205
NXF1	KPNB1
NXF1	RAE1
BUB1	PLK1
BUB1	BUB3
XIAP	HTRA2
MDM2	MDM2
MDM2	EEF1A1
MDM2	RPS20
MDM2	RPL5
MDM2	RPL11
MDM2	CDKN1A
MEN1	KMT2D
MEN1	ASH2L
MEN1	RBBP5
MEN1	WDR5
ATG16L1	CLTC
PML	PLCG1
CUL1	CAND1
RAE1	NUP98
RAE1	KPNB1
NCBP1	THOC2
NCBP1	THOC5
NCBP1	DDX39B
NCBP1	THOC3
NCBP1	ALYREF
NCBP1	NCBP2
THOC2	THOC5
THOC2	THOC1
THOC2	DDX39B
THOC2	THOC3
THOC2	THOC6
THOC2	ALYREF
THOC2	NCBP1
DCAF7	DIAPH1
UBR4	RB1
MDM2	TRIM28
EME1	MUS81
EME1	SLX4
E2F1	DDB2
MDM4	YWHAQ
CHEK2	UBR5
MEX3B	YWHAH
DYRK1A	DCAF7
PINK1	HSP90AA1
PINK1	CDC37
NABP2	INTS3
NABP2	INIP
NABP1	INTS3
NABP1	INIP
INIP	NABP2
INIP	NABP1
INTS3	NABP2
INTS3	NABP1
NOC2L	TP53
UVRAG	VPS16
UVRAG	VPS11
MTOR	RPTOR
MTOR	MLST8
KCNA5	FHL1
YEATS2	UBAP2L
YEATS2	KAT2A
YEATS2	KAT2B
YEATS2	MAP3K7
YEATS2	TADA3
YEATS2	TADA2A
YEATS2	MBIP
YEATS2	WDR5
YEATS2	CCDC101
YEATS2	DR1
YEATS2	POLE3
YEATS2	POLE4
ING1	RBP1
ING1	SIN3A
ING1	HDAC1
ING1	HDAC2
ING1	RBBP7
ING1	RBBP4
ING1	BRMS1L
ING1	SAP30
BRMS1L	SIN3A
BRMS1L	HDAC1
BRMS1L	RBBP7
BRMS1L	ING1
BRMS1L	SAP30
BUB1B	PTTG1
FYTTD1	SSRP1
FYTTD1	NXF1
FYTTD1	FYTTD1
FYTTD1	DDX39B
ARHGAP17	AMOT
ARHGAP17	SH3KBP1
AMOT	MPDZ
AMOT	INADL
AMOT	ARHGAP17
AMOT	AMOT
AMOT	AMOTL2
AMOT	MPP5
AMOT	MPP7
LRRK2	TUBA1C
LRRK2	TUBB
LRRK2	YWHAZ
LRRK2	YWHAQ
LRRK2	YWHAE
LRRK2	YWHAB
LRRK2	YWHAH
LRRK2	CDC37
LRRK2	HSP90AA1
LRRK2	HSP90AB1
LRRK2	YWHAG
LRRK2	HSP90AA1
LRRK2	HSP90AB1
LRRK2	VIM
LRRK2	PRKDC
LRRK2	AGO1
LRRK2	AGO2
AKT1	VCP
SPRTN	VCP
SPRTN	PCNA
SPRTN	UFD1L
SPRTN	NSFL1C
SPRTN	NPLOC4
CD2AP	CAPZA2
CD2AP	CAPZA1
CD2AP	CAPZB
ITSN2	EPS15L1
LRRK1	GRB2
LRRK2	PRKDC
LRRK2	HSP90AA1
LRRK2	HSPA8
LRRK2	VIM
STAT3	MAP3K7
BCAP31	MYH10
BCAP31	ACTG1
CRYAB	FCGR2A
LRRK2	ACTB
LRRK2	ACTR3
LRRK2	TPM1
LRRK2	MYO1D
SH2D2A	VCP
MARK2	KIF13B
RORA	VPRBP
RORA	DDB1
TLX1	TLE1
NSMCE1	SMC5
NSMCE1	SMC6
NSMCE1	NSMCE1
NSMCE1	NSMCE2
NSMCE1	NSMCE4A
NSMCE1	NDNL2
SMC6	SMC5
SMC6	SMC6
SMC6	NSMCE4A
SMC6	NDNL2
PINK1	HSP90AA1
PINK1	HSPA4
PINK1	CDC37
CLU	HSPD1
AKT1	VCP
AKT1	ENO2
AKT1	GNB1
AKT1	TUBB
AKT1	YWHAZ
AKT1	UCHL1
AKT1	HSP90AA1
SPRTN	VCP
SPRTN	UBC
SPRTN	PCNA
HTT	HSPA8
HTT	TUBB
GRIA2	MYO5A
IKZF1	IKZF3
IKZF1	HDAC1
IKZF1	HDAC2
IKZF1	RBBP4
STK33	HSP90AB1
STK33	HSP90AA1
STK33	CDC37
STK33	BAG2
STK33	USP5
STK33	USP15
GRK5	DDB1
GRK5	CUL4B
CUL7	CUL7
CUL7	SKP1
CUL7	FBXW8
CUL7	RBX1
SMAD2	SMAD4
SMAD2	SMAD3
SMAD2	CSNK1D
SMAD2	ERBB2IP
SMAD2	LEMD3
SMAD2	ZFYVE9
SMAD2	SKI
SMAD2	SNW1
SMAD2	SMURF2
SMAD2	SKIL
SMAD2	WWP2
SMAD2	YY1
SMAD3	SMAD2
SMAD3	SMAD4
SMAD3	CSNK1D
SMAD3	ERBB2IP
SMAD3	MAPK1
SMAD3	LEMD3
SMAD3	ZFYVE9
SMAD3	SNW1
SMAD3	SMURF2
SMAD3	WWP2
SMAD3	YY1
CDH16	CRYAB
NUP107	NUP98
NUP107	NUP133
NUP107	NUP160
NUP107	NUP85
NUP107	NUP43
NUP107	NUP37
NUP107	SEH1L
NUP107	SEC13
RANBP9	MKLN1
RANBP9	MAEA
RANBP9	RMND5A
SMAD2	KLF5
SMAD2	SMAD1
SMAD2	DOCK9
SMAD3	DOCK9
SMAD3	SMAD1
SMAD3	USP7
RPA1	RPA2
RPA1	RPA3
RPA1	RFWD3
RFWD3	RPA2
RFWD3	RPA3
RFWD3	RPA1
RPA1	SMARCAL1
RPA1	SMC2
RPA1	PCNA
RPA1	PRKDC
TRAPPC2	TRAPPC8
TRAPPC2	TRAPPC10
TRAPPC2	TRAPPC9
TRAPPC2	TRAPPC12
TRAPPC2	TRAPPC11
TRAPPC2L	TRAPPC8
TRAPPC2L	TRAPPC10
TRAPPC2L	TRAPPC12
TRAPPC2L	TRAPPC11
MAP3K7	TAB1
MAP3K7	TAB2
MAP3K7	TAB3
MAP3K7	FBXW5
CTNNB1	CTNNA1
CTNNB1	TCF4
CTNNB1	CTNNBIP1
CBL	CD2AP
CBL	SH3KBP1
CBL	GRB2
ABL1	PIK3R2
ABL1	INPPL1
ABL1	SHC1
ABL1	GRB2
ABL1	PIK3R1
ABL1	CBL
ABL1	UBASH3B
ABL1	CRK
INPPL1	SHC1
INPPL1	GRB2
CBL	PIK3R2
CBL	PIK3CB
CBL	INPPL1
CBL	TUBB
CBL	BCR
CBL	PIK3R1
CBL	ACTB
CBL	CRK
CBL	GRB2
CBL	PIK3CA
CBL	HSPA5
CBL	ABL1
CBL	SHC1
CBL	CSK
CBL	CBLB
CBL	YWHAB
CBL	MYO1C
CBL	MYH9
CBL	YWHAQ
UBASH3B	HSPA8
UBASH3B	ACTB
UBASH3B	ABL1
UBASH3B	UBC
UBASH3B	CBL
UBASH3B	MYH9
GRB2	DNM2
GRB2	SOS1
GRB2	ARAP1
GRB2	PTPRA
GRB2	LRRK1
GRB2	GRB2
GRB2	PIK3R2
GRB2	BTK
GRB2	PTPN11
GRB2	ASAP1
GRB2	DNM1
GRB2	DNM3
GRB2	IQGAP1
GRB2	KRT17
GRB2	LCP2
GRB2	GAB1
GRB2	ANXA2
GRB2	HSPA5
GRB2	ACTB
GRB2	SOS2
GRB2	CBL
GRB2	SHC1
GRB2	PIK3R1
GRB2	INPPL1
GRB2	BCR
GRB2	TFG
GRB2	GAB2
GRB2	PSTPIP2
GRB2	NCKIPSD
GRB2	PIK3C2B
GRB2	CD2AP
GRB2	PIK3CA
GRB2	HNRNPK
GRB2	TSG101
PIK3R2	PIK3CA
PIK3R2	PIK3CB
PIK3R2	PIK3CD
PIK3R2	CBL
PIK3R2	GRB2
PIK3R2	PIK3R1
PIK3R2	CRK
PIK3R2	KRT15
PIK3R2	PIK3R3
SHC1	AP2A1
SHC1	PTPN12
SHC1	INPPL1
SHC1	HSPA8
SHC1	GRB2
SHC1	PRKCD
SHC1	MYH9
SHC1	ACTB
SHC1	SOS1
SHC1	CSK
SHC1	AP2A2
SHC1	ABL1
SHC1	UBASH3B
SHC1	CRK
SHC1	AP2M1
SHC1	SOS2
SHC1	PIK3R1
SHC1	S100A8
SHC1	S100A9
SHC1	CBL
CRK	SOS1
CRK	ABL1
CRK	BCR
CRK	RAPGEF1
CRK	PIK3R2
CRK	ASAP1
CRK	PIK3R1
CRK	CBL
CRK	GRB2
CRK	CBLB
CRK	ABL2
CRK	PIK3R3
CRK	EPS15
CRK	BCAR1
CRK	MAP4K5
CRK	SHC1
EPS15	EPS15
EPS15	AP2A1
EPS15	IQGAP1
EPS15	AP2M1
EPS15	AP1B1
EPS15	AP2A2
EPS15	FCHO2
EPS15	STON2
EPS15	UBC
EPS15	CRK
EPS15	AP2S1
AP2M1	AP2B1
AP2M1	AP2A1
AP2M1	AP1B1
AP2M1	AP2A2
AP2M1	BMP2K
AP2M1	EPS15
AP2M1	TUBB
AP2M1	HSPA8
AP2M1	CLTC
AP2M1	STON2
AP2M1	ANKRD28
AP2M1	NECAP2
AP2M1	BCR
AP2M1	AAK1
AP2M1	NECAP1
AP2M1	AP2S1
AP2M1	MEA1
AP2M1	REPS1
AP2M1	CLINT1
EXOSC4	EXOSC7
EXOSC4	EXOSC9
EXOSC4	EXOSC3
EXOSC4	EXOSC5
EXOSC4	EXOSC8
EXOSC4	EXOSC1
EXOSC4	EXOSC2
EXOSC4	EXOSC10
EXOSC4	EXOSC6
EXOSC4	DIS3L
DIS3	EXOSC7
DIS3	EXOSC4
DIS3	EXOSC9
DIS3	EXOSC8
DIS3	EXOSC2
DIS3	EXOSC10
DIS3L	EXOSC7
DIS3L	EXOSC4
DIS3L	EXOSC9
DIS3L	EXOSC3
DIS3L	EXOSC5
DIS3L	EXOSC8
DIS3L	EXOSC1
DIS3L	EXOSC2
DIS3L	EXOSC10
DIS3L	EXOSC6
DIS3L	GIGYF2
DIS3L	HBS1L
CDK5RAP2	TUBGCP5
CDK5RAP2	TUBG1
RAN	IPO5
RAN	IPO7
RAN	XPOT
RAN	KPNB1
RAN	TNPO1
EGFR	EGFR
EGFR	CBL
EGFR	GRB2
EGFR	SOS1
EGFR	RBM10
EGFR	HSPA4
EGFR	SHC1
EGFR	TRAF2
EGFR	VAV2
EGFR	HNRNPH1
EGFR	PRDX1
EGFR	BCLAF1
EGFR	CRKL
EGFR	TAB1
EGFR	EGF
EGFR	UBASH3B
EGFR	SOS2
EGFR	ERRFI1
EGFR	GAB1
EGFR	TNK2
EGFR	CDK1
EGFR	FER
EGFR	CBLB
EGFR	ODF3L2
EXOSC3	EXOSC1
EXOSC3	EXOSC2
EXOSC3	EXOSC4
EXOSC3	EXOSC5
EXOSC3	EXOSC6
EXOSC3	EXOSC7
EXOSC3	EXOSC8
EXOSC3	EXOSC9
EXOSC3	EXOSC10
EXOSC3	MPHOSPH6
EXOSC3	DIS3L
IP6K2	HSP90AA1
TOM1L1	CLTC
AKT1	VIM
AKT1	DDX5
AKT1	HSPA9
AKT1	TUBB
DEPTOR	MTOR
DEPTOR	FBXW11
FBXW11	USP47
FBXW11	DEPTOR
FBXW11	CTNNB1
FBXW11	CLSPN
FBXW11	CDC25A
FBXW11	CDC25B
FBXW11	WEE1
FBXW11	REST
FBXW11	ATF4
FBXW11	SIPA1L1
FBXW11	FBXO5
FBXW11	FANCM
FBXW11	YAP1
FBXW11	NFKB1
FBXW11	NFKB2
FBXO5	CDC27
FBXO5	CDC16
FBXO5	ANAPC1
SUPT3H	KAT2A
SUPT3H	TRRAP
SUPT3H	SUPT7L
SUPT3H	TADA3
SUPT3H	TADA1
SUPT3H	CCDC101
VHL	CARD9
CUL3	BTBD1
CUL3	BTBD2
CUL3	KLHL42
CUL3	KLHL18
CUL3	KLHL9
CUL3	KLHL13
CUL3	KCTD10
CUL3	KLHL22
CUL3	KBTBD6
CUL3	KLHL12
CUL3	COPS2
CUL3	COPS3
CUL3	COPS4
CUL3	COPS5
CUL3	COPS6
CUL3	COPS7A
CUL4A	RFWD2
CUL4A	COPS2
CUL4A	COPS3
CUL4A	COPS4
CUL4A	COPS5
CUL4A	COPS6
CUL4A	COPS7A
CUL4A	COPS7B
CUL4A	COPS8
CUL3	UBC
CUL4A	UBC
CUL4A	NEDD8
CUL4A	RBX1
CUL4A	DDB1
CUL4A	DDB2
CUL4A	DCAF6
CUL4A	VPRBP
CUL4A	AMBRA1
CUL4A	DCAF11
CUL4A	DCAF8
CUL4A	PWP1
CUL4A	PHIP
CUL4A	DDA1
CUL4A	DCAF15
CUL4A	DCAF16
CUL4A	CAND1
SNCA	TUBA1B
LRR1	COPS2
LRR1	COPS3
LRR1	COPS5
LRR1	COPS6
LRR1	COPS7A
LRR1	COPS8
LRR1	RBX1
LRR1	CUL2
LRR1	TCEB2
LRR1	TCEB1
LRRC14	CUL2
DDA1	CUL4A
DDA1	CUL4B
DDA1	RFWD2
DDA1	COPS3
DDA1	COPS5
DDA1	COPS6
DDA1	COPS7A
DDA1	DDB1
DDA1	VPRBP
DDA1	DCAF5
DDA1	WDTC1
DDA1	AMBRA1
DDA1	DCAF11
DDA1	DCAF8
DDA1	DET1
DDA1	DCAF17
RFWD2	COPS2
RFWD2	COPS6
RFWD2	COPS8
RFWD2	RBX1
COPS3	COPS2
COPS3	COPS4
COPS3	COPS5
COPS3	COPS6
COPS3	COPS7A
COPS3	COPS7B
COPS3	COPS8
COPS3	CUL1
COPS4	COPS2
COPS4	COPS3
COPS4	COPS5
COPS4	COPS6
COPS4	COPS7A
COPS4	COPS7B
COPS4	COPS8
COPS4	CUL1
COPS6	RFWD2
COPS6	COPS2
COPS6	COPS3
COPS6	COPS4
COPS6	COPS5
COPS6	COPS7A
COPS6	COPS7B
COPS6	COPS8
COPS6	CUL1
COPS6	SKP1
COPS5	COPS2
COPS5	COPS3
COPS5	COPS4
COPS5	COPS6
COPS5	COPS7A
COPS5	COPS7B
COPS5	COPS8
COPS7A	COPS2
COPS7A	COPS3
COPS7A	COPS4
COPS7A	COPS6
COPS7A	COPS5
COPS7A	COPS8
COPS7A	RBX1
COPS4	FBXO17
RFWD2	CUL4A
RFWD2	CUL4B
RFWD2	DDB1
COPS3	CUL2
COPS3	CUL5
COPS3	LRR1
COPS3	CUL3
COPS3	BTBD1
COPS3	BTBD2
COPS3	CUL4A
COPS3	CUL4B
COPS3	DDB1
COPS3	DDB2
COPS3	ERCC8
COPS3	VPRBP
COPS3	DCAF11
COPS3	DDA1
COPS4	CUL2
COPS4	CUL3
COPS4	BTBD1
COPS4	CUL4A
COPS4	CUL4B
COPS4	DDB1
COPS4	DDB2
COPS4	ERCC8
COPS4	VPRBP
COPS4	DCAF11
COPS4	DTL
COPS6	CUL2
COPS6	CUL5
COPS6	TCEB2
COPS6	TCEB1
COPS6	LRRC14
COPS6	CUL3
COPS6	CUL4A
COPS6	CUL4B
COPS6	DDB1
COPS6	DDB2
COPS6	ERCC8
COPS6	VPRBP
COPS6	DCAF11
COPS6	DTL
COPS6	DDA1
COPS6	DCAF16
COPS6	CRBN
COPS6	TOR1AIP2
COPS5	CUL2
COPS5	CUL3
COPS5	BTBD1
COPS5	CUL4A
COPS5	CUL4B
COPS5	DDB1
COPS5	VPRBP
COPS5	DCAF11
COPS5	DTL
COPS7A	CUL2
COPS7A	CUL3
COPS7A	CUL4A
COPS7A	CUL4B
COPS7A	DDB1
COPS7A	VPRBP
COPS7A	DCAF11
FBXO6	COPS2
FBXO6	CUL1
FBXO6	DDOST
FBXO6	ERLIN2
FBXO6	ERO1L
FBXO6	GRN
FBXO6	H6PD
FBXO6	NAGLU
FBXO6	PRCP
FBXO6	RPN1
FBXO6	RPN2
FBXO6	SKP1
FBXO6	TFRC
FBXO6	ERO1LB
FBXO6	HSP90AA1
FBXO6	PTGFRN
FBXO6	SGSH
NR5A1	RAD54L2
UBXN6	VCP
UBXN6	LMAN1
UBXN6	ASPSCR1
LMAN1	P4HB
RAD23B	VIM
RAD23B	USP5
RAD23A	UBA1
RAD23A	EEF1A1
